Year,Project Code,Trip No,Location Code,Location,Pot No,Latitude Decimal Degrees,Longitude Decimal Degrees,Specimen No,Number Of Specimens,Recruit Status,Species Code,Sex Code,Width Millimeters,Shell Condition Code,Egg Percent,Egg Development Code,Egg Condition Code,Parasite,Parasite Code,Pot Comment
2019,8,2,19,Holkham Bay,16,57.85346667,-133.6210833,35,1,Recruit,931,1,144,3,,,,,,
2019,8,2,19,Holkham Bay,16,57.85346667,-133.6210833,36,1,Pre_Recruit,931,1,134,3,,,,,,
2019,8,2,19,Holkham Bay,16,57.85346667,-133.6210833,37,1,Post_Recruit,931,1,147,4,,,,,,
2019,8,2,19,Holkham Bay,16,57.85346667,-133.6210833,38,1,Pre_Recruit,931,1,120,3,,,,,,
2019,8,2,19,Holkham Bay,16,57.85346667,-133.6210833,39,1,Recruit,931,1,159,3,,,,,,
2019,8,2,19,Holkham Bay,16,57.85346667,-133.6210833,40,1,Pre_Recruit,931,1,135,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,16,57.85346667,-133.6210833,41,1,Pre_Recruit,931,1,136,3,,,,,,
2019,8,2,19,Holkham Bay,16,57.85346667,-133.6210833,42,1,Recruit,931,1,139,3,,,,,,
2019,8,2,19,Holkham Bay,16,57.85346667,-133.6210833,43,1,Recruit,931,1,148,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,16,57.85346667,-133.6210833,44,1,Pre_Recruit,931,1,137,3,,,,,,
2019,8,2,19,Holkham Bay,16,57.85346667,-133.6210833,45,1,Pre_Recruit,931,1,134,3,,,,,,
2019,8,2,19,Holkham Bay,16,57.85346667,-133.6210833,46,1,Pre_Recruit,931,1,117,3,,,,,,
2019,8,2,19,Holkham Bay,16,57.85346667,-133.6210833,47,1,Recruit,931,1,164,3,,,,,,
2019,8,2,19,Holkham Bay,16,57.85346667,-133.6210833,48,1,Juvenile,931,1,85,3,,,,,,
2019,8,2,19,Holkham Bay,16,57.85346667,-133.6210833,49,1,Post_Recruit,931,1,165,4,,,,,,
2019,8,2,19,Holkham Bay,16,57.85346667,-133.6210833,50,1,Mature_Female,931,2,90,3,0,4,,Bitter crab,6,
2019,8,2,19,Holkham Bay,17,57.85555,-133.6311,1,1,Pre_Recruit,931,1,118,3,,,,,,
2019,8,2,19,Holkham Bay,17,57.85555,-133.6311,2,1,Pre_Recruit,931,1,120,3,,,,,,
2019,8,2,19,Holkham Bay,17,57.85555,-133.6311,3,1,Pre_Recruit,931,1,136,3,,,,,,
2019,8,2,19,Holkham Bay,17,57.85555,-133.6311,4,1,Recruit,931,1,138,3,,,,,,
2019,8,2,19,Holkham Bay,17,57.85555,-133.6311,5,1,Recruit,931,1,150,3,,,,,,
2019,8,2,19,Holkham Bay,17,57.85555,-133.6311,6,1,Pre_Recruit,931,1,118,3,,,,,,
2019,8,2,19,Holkham Bay,17,57.85555,-133.6311,7,1,Juvenile,931,1,106,3,,,,,,
2019,8,2,19,Holkham Bay,17,57.85555,-133.6311,8,1,Pre_Recruit,931,1,121,3,,,,,,
2019,8,2,19,Holkham Bay,17,57.85555,-133.6311,9,1,Pre_Recruit,931,1,124,3,,,,,,
2019,8,2,19,Holkham Bay,17,57.85555,-133.6311,10,1,Pre_Recruit,931,1,121,3,,,,,,
2019,8,2,19,Holkham Bay,17,57.85555,-133.6311,11,1,Recruit,931,1,148,3,,,,,,
2019,8,2,19,Holkham Bay,17,57.85555,-133.6311,12,1,Pre_Recruit,931,1,129,3,,,,,,
2019,8,2,19,Holkham Bay,17,57.85555,-133.6311,13,1,Pre_Recruit,931,1,123,3,,,,,,
2019,8,2,19,Holkham Bay,17,57.85555,-133.6311,14,1,Pre_Recruit,931,1,131,3,,,,,,
2019,8,2,19,Holkham Bay,17,57.85555,-133.6311,15,1,Pre_Recruit,931,1,131,3,,,,,,
2019,8,2,19,Holkham Bay,17,57.85555,-133.6311,16,1,Mature_Female,931,2,90,3,0,4,,Bitter crab,6,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,2,2,Recruit,931,1,142,3,,,,,,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,3,2,Recruit,931,1,156,3,,,,,,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,4,2,Recruit,931,1,154,3,,,,,,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,5,2,Recruit,931,1,164,3,,,,,,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,6,2,Recruit,931,1,151,3,,,,,,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,7,2,Recruit,931,1,140,3,,,,,,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,8,2,Post_Recruit,931,1,172,3,,,,,,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,9,2,Recruit,931,1,145,3,,,,,,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,10,2,Post_Recruit,931,1,171,3,,,,,,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,11,2,Pre_Recruit,931,1,134,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,12,2,Pre_Recruit,931,1,130,3,,,,,,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,13,2,Post_Recruit,931,1,161,4,,,,,,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,14,2,Pre_Recruit,931,1,136,3,,,,,,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,15,2,Post_Recruit,931,1,173,3,,,,,,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,16,2,Recruit,931,1,164,3,,,,,,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,17,2,Recruit,931,1,141,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,18,2,Recruit,931,1,146,3,,,,,,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,19,2,Recruit,931,1,139,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,20,2,Recruit,931,1,143,3,,,,,,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,21,2,Juvenile,931,1,98,3,,,,,,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,22,2,Pre_Recruit,931,1,133,3,,,,,,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,23,2,Post_Recruit,931,1,153,4,,,,,,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,24,2,Post_Recruit,931,1,172,4,,,,,,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,25,2,Recruit,931,1,143,3,,,,,,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,26,2,Recruit,931,1,154,3,,,,,,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,27,2,Recruit,931,1,143,3,,,,,,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,28,2,Recruit,931,1,144,3,,,,,,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,29,2,Pre_Recruit,931,1,129,3,,,,,,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,30,4,Mature_Female,931,2,91,3,80,1,1,,,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,31,4,Mature_Female,931,2,95,3,90,1,1,,,
2019,8,2,19,Holkham Bay,18,57.86091667,-133.6361333,32,5,Mature_Female,931,2,98,3,0,4,,,,
2019,8,2,19,Holkham Bay,19,57.85555,-133.6179,1,1,Pre_Recruit,931,1,115,3,,,,,,
2019,8,2,19,Holkham Bay,19,57.85555,-133.6179,2,1,Recruit,931,1,145,3,,,,,,
2019,8,2,19,Holkham Bay,19,57.85555,-133.6179,3,1,Recruit,931,1,139,3,,,,,,
2019,8,2,19,Holkham Bay,19,57.85555,-133.6179,4,1,Pre_Recruit,931,1,127,3,,,,,,
2019,8,2,19,Holkham Bay,19,57.85555,-133.6179,5,1,Pre_Recruit,931,1,136,3,,,,,,
2019,8,2,19,Holkham Bay,19,57.85555,-133.6179,6,1,Pre_Recruit,931,1,127,3,,,,,,
2019,8,2,19,Holkham Bay,19,57.85555,-133.6179,7,1,Recruit,931,1,145,3,,,,,,
2019,8,2,19,Holkham Bay,19,57.85555,-133.6179,8,1,Pre_Recruit,931,1,128,3,,,,,,
2019,8,2,19,Holkham Bay,19,57.85555,-133.6179,9,1,Pre_Recruit,931,1,133,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,19,57.85555,-133.6179,10,1,Pre_Recruit,931,1,119,3,,,,,,
2019,8,2,19,Holkham Bay,19,57.85555,-133.6179,11,1,Pre_Recruit,931,1,125,3,,,,,,
2019,8,2,19,Holkham Bay,19,57.85555,-133.6179,12,1,Pre_Recruit,931,1,130,4,,,,,,
2019,8,2,19,Holkham Bay,19,57.85555,-133.6179,13,1,Recruit,931,1,140,3,,,,,,
2019,8,2,19,Holkham Bay,19,57.85555,-133.6179,14,1,Recruit,931,1,161,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,19,57.85555,-133.6179,15,1,Pre_Recruit,931,1,125,3,,,,,,
2019,8,2,19,Holkham Bay,19,57.85555,-133.6179,16,1,Recruit,931,1,140,3,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,14,1,Recruit,931,1,149,3,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,15,1,Pre_Recruit,931,1,132,3,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,16,1,Recruit,931,1,158,3,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,17,1,Recruit,931,1,139,3,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,18,1,Post_Recruit,931,1,158,4,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,19,1,Recruit,931,1,138,3,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,20,1,Recruit,931,1,157,3,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,21,1,Pre_Recruit,931,1,119,3,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,22,1,Recruit,931,1,148,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,23,1,Pre_Recruit,931,1,118,3,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,24,1,Post_Recruit,931,1,155,4,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,25,1,Pre_Recruit,931,1,120,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,26,1,Pre_Recruit,931,1,131,3,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,27,1,Recruit,931,1,146,3,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,28,1,Recruit,931,1,148,3,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,29,1,Pre_Recruit,931,1,128,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,30,1,Pre_Recruit,931,1,119,3,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,31,1,Post_Recruit,931,1,172,4,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,32,1,Recruit,931,1,143,3,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,33,1,Recruit,931,1,148,3,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,34,1,Pre_Recruit,931,1,129,3,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,35,1,Recruit,931,1,167,3,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,36,1,Pre_Recruit,931,1,131,3,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,37,1,Recruit,931,1,144,3,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,38,1,Recruit,931,1,139,3,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,39,1,Pre_Recruit,931,1,130,3,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,40,1,Pre_Recruit,931,1,136,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,41,1,Recruit,931,1,149,3,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,42,1,Post_Recruit,931,1,174,3,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,43,1,Recruit,931,1,155,3,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,44,1,Juvenile,931,1,108,3,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,45,1,Juvenile,931,1,100,3,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,46,1,Pre_Recruit,931,1,129,4,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,47,1,Post_Recruit,931,1,172,4,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,48,1,Pre_Recruit,931,1,116,4,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,49,1,Recruit,931,1,143,3,,,,,,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,50,1,Recruit,931,1,144,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,20,57.84391667,-133.58485,51,1,Mature_Female,931,2,94,3,70,1,1,,,
2019,8,2,19,Holkham Bay,21,57.8306,-133.5949667,34,1,Recruit,931,1,156,3,,,,,,
2019,8,2,19,Holkham Bay,21,57.8306,-133.5949667,35,1,Recruit,931,1,163,3,,,,,,
2019,8,2,19,Holkham Bay,21,57.8306,-133.5949667,36,1,Recruit,931,1,145,3,,,,,,
2019,8,2,19,Holkham Bay,21,57.8306,-133.5949667,37,1,Pre_Recruit,931,1,123,3,,,,,,
2019,8,2,19,Holkham Bay,21,57.8306,-133.5949667,38,1,Post_Recruit,931,1,170,3,,,,,,
2019,8,2,19,Holkham Bay,21,57.8306,-133.5949667,39,1,Recruit,931,1,149,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,15,1,Recruit,931,1,138,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,16,1,Recruit,931,1,152,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,17,1,Recruit,931,1,159,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,18,1,Recruit,931,1,148,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,19,1,Pre_Recruit,931,1,129,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,20,1,Pre_Recruit,931,1,136,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,21,1,Recruit,931,1,165,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,22,1,Recruit,931,1,155,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,23,1,Recruit,931,1,152,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,24,1,Recruit,931,1,146,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,25,1,Recruit,931,1,140,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,26,1,Recruit,931,1,151,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,27,1,Pre_Recruit,931,1,137,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,28,1,Recruit,931,1,138,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,29,1,Pre_Recruit,931,1,127,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,30,1,Pre_Recruit,931,1,137,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,31,1,Recruit,931,1,143,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,32,1,Pre_Recruit,931,1,131,2,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,33,1,Recruit,931,1,151,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,34,1,Pre_Recruit,931,1,127,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,35,1,Pre_Recruit,931,1,125,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,36,1,Pre_Recruit,931,1,129,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,37,1,Pre_Recruit,931,1,134,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,38,1,Pre_Recruit,931,1,136,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,39,1,Pre_Recruit,931,1,115,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,40,1,Recruit,931,1,147,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,41,1,Pre_Recruit,931,1,126,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,42,1,Recruit,931,1,142,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,43,1,Recruit,931,1,150,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,44,1,Pre_Recruit,931,1,133,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,45,1,Recruit,931,1,143,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,46,1,Recruit,931,1,148,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,47,1,Recruit,931,1,149,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,48,1,Pre_Recruit,931,1,137,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,49,1,Recruit,931,1,141,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,50,1,Recruit,931,1,157,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,51,1,Recruit,931,1,151,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,52,1,Recruit,931,1,139,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,53,1,Pre_Recruit,931,1,112,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,54,1,Pre_Recruit,931,1,126,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,55,1,Recruit,931,1,142,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,56,1,Recruit,931,1,145,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,57,1,Pre_Recruit,931,1,135,3,,,,,,
2019,8,2,19,Holkham Bay,22,57.82533333,-133.5909667,58,1,Recruit,931,1,158,3,,,,,,
2019,8,2,19,Holkham Bay,23,57.82465,-133.5859833,11,1,Recruit,931,1,152,3,,,,,,
2019,8,2,19,Holkham Bay,23,57.82465,-133.5859833,12,1,Recruit,931,1,142,2,,,,,,
2019,8,2,19,Holkham Bay,23,57.82465,-133.5859833,13,1,Recruit,931,1,159,3,,,,,,
2019,8,2,19,Holkham Bay,23,57.82465,-133.5859833,14,1,Recruit,931,1,145,3,,,,,,
2019,8,2,19,Holkham Bay,23,57.82465,-133.5859833,15,1,Pre_Recruit,931,1,136,3,,,,,,
2019,8,2,19,Holkham Bay,23,57.82465,-133.5859833,16,1,Recruit,931,1,154,3,,,,,,
2019,8,2,19,Holkham Bay,23,57.82465,-133.5859833,17,1,Recruit,931,1,157,3,,,,,,
2019,8,2,19,Holkham Bay,23,57.82465,-133.5859833,18,1,Recruit,931,1,155,3,,,,,,
2019,8,2,19,Holkham Bay,23,57.82465,-133.5859833,19,1,Recruit,931,1,147,3,,,,,,
2019,8,2,19,Holkham Bay,23,57.82465,-133.5859833,20,1,Recruit,931,1,145,3,,,,,,
2019,8,2,19,Holkham Bay,23,57.82465,-133.5859833,21,1,Recruit,931,1,155,3,,,,,,
2019,8,2,19,Holkham Bay,23,57.82465,-133.5859833,22,1,Recruit,931,1,150,3,,,,,,
2019,8,2,19,Holkham Bay,23,57.82465,-133.5859833,23,1,Recruit,931,1,147,3,,,,,,
2019,8,2,19,Holkham Bay,23,57.82465,-133.5859833,24,1,Recruit,931,1,140,3,,,,,,
2019,8,2,19,Holkham Bay,23,57.82465,-133.5859833,25,1,Pre_Recruit,931,1,131,3,,,,,,
2019,8,2,19,Holkham Bay,23,57.82465,-133.5859833,26,1,Pre_Recruit,931,1,132,3,,,,,,
2019,8,2,19,Holkham Bay,23,57.82465,-133.5859833,27,1,Recruit,931,1,167,3,,,,,,
2019,8,2,19,Holkham Bay,23,57.82465,-133.5859833,28,1,Recruit,931,1,145,3,,,,,,
2019,8,2,19,Holkham Bay,23,57.82465,-133.5859833,29,1,Recruit,931,1,140,3,,,,,,
2019,8,2,19,Holkham Bay,23,57.82465,-133.5859833,30,1,Recruit,931,1,148,2,,,,,,
2019,8,2,19,Holkham Bay,23,57.82465,-133.5859833,31,1,Recruit,931,1,152,3,,,,,,
2019,8,2,19,Holkham Bay,23,57.82465,-133.5859833,32,1,Pre_Recruit,931,1,127,3,,,,,,
2019,8,2,19,Holkham Bay,23,57.82465,-133.5859833,33,1,Juvenile,931,1,100,3,,,,,,
2019,8,2,19,Holkham Bay,23,57.82465,-133.5859833,34,1,Recruit,931,1,146,3,,,,,,
2019,8,2,19,Holkham Bay,23,57.82465,-133.5859833,35,1,Juvenile,931,1,90,3,,,,,,
2019,8,2,19,Holkham Bay,23,57.82465,-133.5859833,36,1,Mature_Female,931,2,120,3,80,1,1,,,
2019,8,2,19,Holkham Bay,23,57.82465,-133.5859833,37,1,Mature_Female,931,2,87,3,80,1,2,,,
2019,8,2,19,Holkham Bay,23,57.82465,-133.5859833,38,1,Mature_Female,931,2,98,3,60,1,1,,,
2019,8,2,19,Holkham Bay,23,57.82465,-133.5859833,39,1,Mature_Female,931,2,93,3,0,4,,,,
2019,8,2,19,Holkham Bay,24,57.82166667,-133.5950833,32,1,Recruit,931,1,163,3,,,,,,
2019,8,2,19,Holkham Bay,24,57.82166667,-133.5950833,33,1,Recruit,931,1,143,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,24,57.82166667,-133.5950833,34,1,Recruit,931,1,144,3,,,,,,
2019,8,2,19,Holkham Bay,24,57.82166667,-133.5950833,35,1,Recruit,931,1,145,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,24,57.82166667,-133.5950833,36,1,Recruit,931,1,153,3,,,,,,
2019,8,2,19,Holkham Bay,24,57.82166667,-133.5950833,37,1,Pre_Recruit,931,1,131,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,25,57.82078333,-133.59795,21,1,Pre_Recruit,931,1,125,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,25,57.82078333,-133.59795,22,1,Recruit,931,1,157,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,25,57.82078333,-133.59795,23,1,Recruit,931,1,151,3,,,,,,
2019,8,2,19,Holkham Bay,25,57.82078333,-133.59795,24,1,Recruit,931,1,143,3,,,,,,
2019,8,2,19,Holkham Bay,25,57.82078333,-133.59795,25,1,Mature_Female,931,2,99,3,50,1,1,,,
2019,8,2,19,Holkham Bay,26,57.81401667,-133.5769833,,0,,931,,,,,,,,,
2019,8,2,19,Holkham Bay,27,57.72131667,-133.5268333,1,1,Pre_Recruit,931,1,120,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,28,57.7247,-133.5216333,3,1,Recruit,931,1,149,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,28,57.7247,-133.5216333,4,1,Mature_Female,931,2,95,3,50,1,1,Bitter crab,6,
2019,8,2,19,Holkham Bay,28,57.7247,-133.5216333,5,1,Mature_Female,931,2,100,3,90,1,1,Bitter crab,6,
2019,8,2,19,Holkham Bay,28,57.7247,-133.5216333,6,1,Mature_Female,931,2,92,3,0,4,,,,
2019,8,2,19,Holkham Bay,29,57.72473333,-133.5154667,4,1,Pre_Recruit,931,1,117,3,,,,,,
2019,8,2,19,Holkham Bay,29,57.72473333,-133.5154667,5,1,Juvenile,931,1,89,3,,,,,,
2019,8,2,19,Holkham Bay,29,57.72473333,-133.5154667,6,1,Juvenile,931,1,74,3,,,,,,
2019,8,2,19,Holkham Bay,29,57.72473333,-133.5154667,7,1,Juvenile,931,1,73,3,,,,,,
2019,8,2,19,Holkham Bay,29,57.72473333,-133.5154667,8,4,Mature_Female,931,2,89,3,0,4,,,,
2019,8,2,19,Holkham Bay,29,57.72473333,-133.5154667,9,4,Mature_Female,931,2,84,3,0,4,,,,
2019,8,2,19,Holkham Bay,29,57.72473333,-133.5154667,10,2,Mature_Female,931,2,82,5,50,1,1,,,
2019,8,2,19,Holkham Bay,29,57.72473333,-133.5154667,11,1,Mature_Female,931,2,86,3,90,1,1,,,
2019,8,2,19,Holkham Bay,30,57.7255,-133.5117667,5,1,,931,1,,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,30,57.7255,-133.5117667,6,1,Recruit,931,1,140,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,30,57.7255,-133.5117667,7,1,Juvenile,931,1,79,3,,,,,,
2019,8,2,19,Holkham Bay,30,57.7255,-133.5117667,8,1,Pre_Recruit,931,1,115,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,30,57.7255,-133.5117667,9,1,Juvenile,931,1,96,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,30,57.7255,-133.5117667,10,1,Mature_Female,931,2,83,3,0,4,,,,
2019,8,2,19,Holkham Bay,30,57.7255,-133.5117667,11,1,Mature_Female,931,2,37,3,0,4,,,,
2019,8,2,19,Holkham Bay,31,57.73178333,-133.5048,1,1,Recruit,931,1,156,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,32,57.72595,-133.4929,15,1,Pre_Recruit,931,1,126,3,,,,,,Xtra shot.
2019,8,2,19,Holkham Bay,32,57.72595,-133.4929,16,1,Pre_Recruit,931,1,124,3,,,,,,Xtra shot.
2019,8,2,19,Holkham Bay,32,57.72595,-133.4929,17,1,Pre_Recruit,931,1,123,3,,,,,,Xtra shot.
2019,8,2,19,Holkham Bay,32,57.72595,-133.4929,18,1,Juvenile,931,1,107,3,,,,,,Xtra shot.
2019,8,2,19,Holkham Bay,32,57.72595,-133.4929,19,1,Pre_Recruit,931,1,125,3,,,,,,Xtra shot.
2019,8,2,19,Holkham Bay,33,57.72383333,-133.5012167,6,1,Juvenile,931,1,97,3,,,,,,
2019,8,2,19,Holkham Bay,33,57.72383333,-133.5012167,7,1,Pre_Recruit,931,1,118,3,,,,,,
2019,8,2,19,Holkham Bay,33,57.72383333,-133.5012167,8,1,Pre_Recruit,931,1,124,3,,,,,,
2019,8,2,19,Holkham Bay,33,57.72383333,-133.5012167,9,1,Pre_Recruit,931,1,112,3,,,,,,
2019,8,2,19,Holkham Bay,33,57.72383333,-133.5012167,10,1,Pre_Recruit,931,1,131,3,,,,Bitter crab,6,
2019,8,2,19,Holkham Bay,33,57.72383333,-133.5012167,11,1,Pre_Recruit,931,1,113,3,,,,,,
2019,8,2,19,Holkham Bay,33,57.72383333,-133.5012167,12,1,Pre_Recruit,931,1,126,3,,,,Bitter crab,6,
